,type,position,item_type,item_additionalType,item_brand_type,item_brand_name,item_model,item_bodyType,item_fuelType,item_seatingCapacity,item_color,item_name,item_mainEntityOfPage,item_url,item_image,item_description,item_offers_type,item_offers_price,item_offers_priceCurrency,item_offers_itemCondition,item_offers_seller_type,item_offers_seller_homeLocation_type,item_offers_seller_homeLocation_address_type,item_offers_seller_homeLocation_address_addressLocality,item_offers_seller_homeLocation_address_addressRegion,item_offers_seller_url
3626,ListItem,10,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Red,2018 Volkswagen Polo 1.6 Comfortline Vienna Hatchback - FULL SERVICE RECORD VW - UNDER WARRANTY BY VW  TILL 2023 - ORI LEATHER SEAT - LOW DOWNPAYMENT,https://www.carlist.my/used-cars/2018-volkswagen-polo-1-6-comfortline-vienna-hatchback-full-service-record-vw-under-warranty-by-vw-till-2023-ori-leather-seat-low-downpayment/9484148,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9484148,['https://img1.icarcdn.com/8414849/thumb-l_used-car-carlist-volkswagen-polo-comfortline-vienna-hatchback-malaysia_000008414849_abe6dd70_90e5_4361_9041_39232009aafa.jpg.webp?smia=xTM'],@@@ volkswagen polo 1.6 (a)sport hatchback @@@  @@@ full service record ...,Offer,67888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Salak Selatan,Kuala Lumpur,https://www.carlist.my/dealer/fdc4823c-3c2d-4142-8dca-23b388416edd
3627,ListItem,11,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Red,2015 Volkswagen Polo 1.6 Hatchback [REAL MFG YEAR] WARRANTY * LOW MILEAGE,https://www.carlist.my/used-cars/2015-volkswagen-polo-1-6-hatchback-real-mfg-year-warranty-low-mileage/9239181,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9239181,['https://img1.icarcdn.com/1819329/thumb-l_used-car-carlist-volkswagen-polo-hatchback-malaysia_000001819329_6f224e14_7ac9_4be5_81e3_99046fac3f64.JPG.webp?smia=xTM'],"Maju era motorsport (m) sdn bhd!!!    address - lot 10,sungai besi auto world ...",Offer,38800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sungai Besi,Kuala Lumpur,https://www.carlist.my/dealer/majuera2
3628,ListItem,12,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Silver,VOLKSWAGEN PASSAT 1.8 SPORT FULL PREMIUM LTHR MEMORY SEAT R/CAM 1WRRTY DEALL,https://www.carlist.my/used-cars/volkswagen-passat-1-8-sport-full-premium-lthr-memory-seat-r-cam-1wrrty-deall/8084475,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_8084475,['https://img1.icarcdn.com/5744808/thumb-l_used-car-carlist-volkswagen-passat-tsi-sport-sedan-malaysia_000005744808_ce35ec56_f3b2_4aca_af5b_10bf4f97c996.png.webp?smia=xTM'],"Assallammualaikum  tuan tuan dan puan puan,  anda sekarang berada di page ...",Offer,29900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Old Klang Road,Kuala Lumpur,https://www.carlist.my/dealer/d04de7c1-a36e-449a-ad07-e69eaf901709
3629,ListItem,13,Car,Product,Thing,Volkswagen,Cross Touran,MPV,Petrol - Unleaded (ULP),7,Silver,2012 Volkswagen Cross Touran 1.4 MPV *Location Kelana Jaya PJ Selangor,https://www.carlist.my/used-cars/2012-volkswagen-cross-touran-1-4-mpv-location-kelana-jaya-pj-selangor/2767399,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_2767399,['https://img1.icarcdn.com/9937672/thumb-l_used-car-carlist-volkswagen-cross-touran-mpv-malaysia_9937672_cd5645432719346493453_v1sm.jpg?smia=xTM'],*** volkswagen touran 1.4 tsi auto   *** year made 2012  *** registered year ...,Offer,25000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,
3630,ListItem,14,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Blue,2016 Volkswagen Passat 1.8 280 TSI Comfortline Sedan - WARRANTY - LOW MILEAGE - TIP TOP CONDITION - WELL MAINTAIN,https://www.carlist.my/used-cars/2016-volkswagen-passat-1-8-280-tsi-comfortline-sedan-warranty-low-mileage-tip-top-condition-well-maintain/9410811,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9410811,['https://img1.icarcdn.com/1180149/thumb-l_used-car-carlist-volkswagen-passat-280-tsi-comfortline-sedan-malaysia_000001180149_a044c9f5_affa_4a95_8c74_45f45217c9ea.jpg.webp?smia=xTM'],馃弳welcome to slj automotive馃弳    lebih 200 biji kereta untuk anda di pilih    ...,Offer,81999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/jplautomotivesb
3631,ListItem,15,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Black,2013 Volkswagen Golf 2.0 GTi Pure Hatchback - REGISTERED 2018 - LOW MILEAGE - WARRANTY - TIP TOP,https://www.carlist.my/used-cars/2013-volkswagen-golf-2-0-gti-pure-hatchback-registered-2018-low-mileage-warranty-tip-top/8976700,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_8976700,['https://img1.icarcdn.com/0076798/thumb-l_used-car-carlist-volkswagen-golf-gti-pure-hatchback-malaysia_000000076798_55a45fb7_475c_4c93_9cde_9e5e94eb111b.jpg.webp?smia=xTM'],馃弳welcome to slj automotive馃弳    lebih 200 biji kereta untuk anda di pilih    ...,Offer,107999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/jplautomotivesb
3632,ListItem,16,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Black,2011 Volkswagen Passat 1.8 TSI Sedan - OWNER DOCTOR - LOW MILEAGE - CLEAN INTERIOR,https://www.carlist.my/used-cars/2011-volkswagen-passat-1-8-tsi-sedan-owner-doctor-low-mileage-clean-interior/9009847,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9009847,['https://img1.icarcdn.com/7489009/thumb-l_used-car-carlist-volkswagen-passat-tsi-sedan-malaysia_000007489009_83cbd966_2f1e_45fa_9db7_fbfcb1bd04ab.jpg.webp?smia=xTM'],馃弳welcome to slj automotive馃弳    lebih 200 biji kereta untuk anda di pilih    ...,Offer,31999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/jplautomotivesb
3633,ListItem,17,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Black,2012 Volkswagen Golf 2.0 GTi Hatchback - 1 OWNER - STAGE 2 REMAP - LOW MILEAGE - TIP TOP,https://www.carlist.my/used-cars/2012-volkswagen-golf-2-0-gti-hatchback-1-owner-stage-2-remap-low-mileage-tip-top/9311279,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9311279,['https://img1.icarcdn.com/9721139/thumb-l_used-car-carlist-volkswagen-golf-gti-hatchback-malaysia_000009721139_4453eb2d_3e8a_40e3_9156_b74d08faeb13.jpg.webp?smia=xTM'],馃弳welcome to slj automotive馃弳    lebih 200 biji kereta untuk anda di pilih    ...,Offer,82999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/jplautomotivesb
3634,ListItem,18,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,White,2014 Volkswagen Polo 1.6 (A) CKD,https://www.carlist.my/used-cars/2014-volkswagen-polo-1-6-a-ckd/8516840,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_8516840,['https://img1.icarcdn.com/0486158/thumb-l_used-car-carlist-volkswagen-polo-hatchback-malaysia_000000486158_61412c6d_c5a4_49a8_abe4_6c6d8252e90f.jpg.webp?smia=xTM'],- high loan  - nice interior  - tip-top condition  - smooth engine  - no need ...,Offer,33800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sungai Petani,Kedah,https://www.carlist.my/dealer/manfook
3635,ListItem,19,Car,Product,Thing,Volkswagen,Vento,Sedan,Petrol - Unleaded (ULP),5,Red,2018 Volkswagen Vento 1.6 Comfort Sedan - FULL SERVICE RECORD - LOW MILEAGE - TIP TOP CONDITION,https://www.carlist.my/used-cars/2018-volkswagen-vento-1-6-comfort-sedan-full-service-record-low-mileage-tip-top-condition/9527643,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9527643,['https://img1.icarcdn.com/3467259/thumb-l_used-car-carlist-volkswagen-vento-comfort-sedan-malaysia_000003467259_c71ba9a1_8cab_4bb2_8687_09deaabfac27.jpg.webp?smia=xTM'],馃弳welcome to slj automotive馃弳    lebih 200 biji kereta untuk anda di pilih    ...,Offer,41999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/jplautomotivesb
3636,ListItem,20,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,White,2012 Volkswagen Polo 1.2 TSI Hatchback TRUE YEAR MAKE TIPTOP CONDITION,https://www.carlist.my/used-cars/2012-volkswagen-polo-1-2-tsi-hatchback-true-year-make-tiptop-condition/8871505,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_8871505,['https://img1.icarcdn.com/5051788/thumb-l_used-car-carlist-volkswagen-polo-tsi-hatchback-malaysia_000005051788_1e0708cd_7472_432e_bac8_0b622bc4302e.jpg.webp?smia=xTM'],"****welcome to shiromotor automotive sdn bhd****  * air-conditioning, climate ...",Offer,27800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/shiromotor
3637,ListItem,21,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,White,2014 Volkswagen GOLF (A) 1.4 MK7  TSI Full Service Record CAR KING,https://www.carlist.my/used-cars/2014-volkswagen-golf-a-1-4-mk7-tsi-full-service-record-car-king/9133846,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9133846,['https://img1.icarcdn.com/6483319/thumb-l_used-car-carlist-volkswagen-golf-tsi-hatchback-malaysia_000006483319_344a58e6_63b8_4ccf_8785_3b038c234eb2.jpg.webp?smia=xTM'],Volkswagen golf (a) 1.4 tsi mk7    volkswagen centra full service record.  ...,Offer,59800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Serdang,Selangor,https://www.carlist.my/dealer/23a5b00a-1028-4095-94e8-0b42eae6d196
3638,ListItem,22,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Black,2015/2016 Volkswagen Polo 1.6 Hatchback GUARANTEE BUY AND DRIVE ONLY LOW DOWN PAYMENT,https://www.carlist.my/used-cars/2015-2016-volkswagen-polo-1-6-hatchback-guarantee-buy-and-drive-only-low-down-payment/9530955,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9530955,['https://img1.icarcdn.com/5590359/thumb-l_used-car-carlist-volkswagen-polo-hatchback-malaysia_000005590359_a4cb4e01_ec13_428d_b46a_35d4f0640c87.JPG.webp?smia=xTM'],**** quality car enterprise****    *call **** uncle simon    *call **** doctor ...,Offer,39800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/Qualitycar
3639,ListItem,23,Car,Product,Thing,Volkswagen,Tiguan,SUV,Petrol - Unleaded (ULP),5,Blue,2017 Volkswagen Tiguan 1.4 280 TSI Highline SUV,https://www.carlist.my/used-cars/2017-volkswagen-tiguan-1-4-280-tsi-highline-suv/9553780,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9553780,['https://img1.icarcdn.com/0873559/thumb-l_used-car-carlist-volkswagen-tiguan-280-tsi-highline-suv-malaysia_000000873559_0c9ca999_aa6a_4bd9_a64a_ac5f1cbb5a38.jpeg.webp?smia=xTM'],*** 2017 volkswagen tiguan 1.4 (a) tsi highline low mileage ***    *** high ...,Offer,108800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Butterworth,Penang,
3640,ListItem,24,Car,Product,Thing,Volkswagen,Polo,Hatchback,Petrol - Unleaded (ULP),5,Red,2015 Volkswagen Polo 1.6 Hatchback / FREE WARRANTY / FREE FIRST SERVICE / ONE OWNER CAR / TIPTOP CONDITION / HIGH LOAN TO GO / LOW MILEAGE / PROMOTION,https://www.carlist.my/used-cars/2015-volkswagen-polo-1-6-hatchback-free-warranty-free-first-service-one-owner-car-tiptop-condition-high-loan-to-go-low-mileage-promotion/9191092,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9191092,['https://img1.icarcdn.com/2901919/thumb-l_used-car-carlist-volkswagen-polo-hatchback-malaysia_000002901919_e9b1d82c_2629_4348_b6c1_2b91e43fdf54.JPG.webp?smia=xTM'],*** leading used car dealer in town***  *** platinum dealer and ap holder in ...,Offer,32999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/e577797f-821c-4b07-a2f6-7bd1fba01b77
3641,ListItem,25,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Silver,2017 Volkswagen Passat 1.8,https://www.carlist.my/used-cars/2017-volkswagen-passat-1-8/9375795,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=8&page_size=25#listing_9375795,['https://img1.icarcdn.com/5975739/thumb-l_used-car-carlist-volkswagen-passat-280-tsi-comfortline-plus-sedan-malaysia_c9dc99ab16206b49114eeb844c956ff1_7cf30bca_fa01_49bc_932f_5838d0336e46_000005975739_3a06b0dc_7eed_485e_a0b4_3fbed7e2cf6c.jpg.webp?smia=xTM'],Whatsapp :****聽| hon    --------------------------------------------------  lot ...,Offer,73000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/jjpermas
3642,ListItem,1,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Brown,2014 Volkswagen Passat 1.8(A)TSI ENGINE SPORT SEDAN PADDLESHIFT MILEAGE 6XK ONLY FOC WARRANTY TURBOCHARGED ENGINE GEARBOX TIPTOP CONDITION,https://www.carlist.my/used-cars/2014-volkswagen-passat-1-8-a-tsi-engine-sport-sedan-paddleshift-mileage-6xk-only-foc-warranty-turbocharged-engine-gearbox-tiptop-condition/9365207,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9365207,['https://img1.icarcdn.com/7025639/thumb-l_used-car-carlist-volkswagen-passat-tsi-sedan-malaysia_000007025639_e08392e6_0e96_4887_9377_a3756506d13f.png.webp?smia=xTM'],2014 volkswagen passat 1.8 tsi (a) (ckd) sport sedan paddleshift low mileage ...,Offer,45333,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Balakong,Selangor,https://www.carlist.my/dealer/51aef26b-4deb-e311-94af-0261ba99cd9c
3643,ListItem,2,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Black,2010 Volkswagen Golf 2.0 GTi Hatchback #VIP NUMBER #ALL ORIGINAL PART #WELL MAINTAINED #NO ANY ISUE #NO MODIFIED #EASYLON,https://www.carlist.my/used-cars/2010-volkswagen-golf-2-0-gti-hatchback-vip-number-all-original-part-well-maintained-no-any-isue-no-modified-easylon/8572283,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_8572283,['https://img1.icarcdn.com/3822758/thumb-l_used-car-carlist-volkswagen-golf-gti-hatchback-malaysia_000003822758_b1e3b093_86bc_465c_9b11_27a68c83a240.jpg.webp?smia=xTM'],Asalamualaikum. 丕賱爻賻賾賱丕賻賲購 毓賻賱賻賷賿賰購賲賿 賵賻乇賻丨賿賲賻丞購 丕賱賱賴賽 賵賻亘賻乇賻賰賻丕鬲購賴  **** ...,Offer,59700,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Old Klang Road,Kuala Lumpur,https://www.carlist.my/dealer/wawasangemilang
3644,ListItem,3,Car,Product,Thing,Volkswagen,Cross Touran,MPV,Petrol - Unleaded (ULP),7,Black,2012 Volkswagen Cross Touran 1.4 (A) PREMIUM MPV / 7 SEAT / TIPTOP,https://www.carlist.my/used-cars/2012-volkswagen-cross-touran-1-4-a-premium-mpv-7-seat-tiptop/9560123,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9560123,['https://img1.icarcdn.com/3210659/thumb-l_used-car-carlist-volkswagen-cross-touran-mpv-malaysia_c9dc99ab16207b49116e860df3505d1b_8ccd1c8b_6b6c_4c8a_b963_62898544453a_000003210659_ea50957f_1cef_46f3_9e84_581b061480e0.jpg.webp?smia=xTM'],"My car motorsports sdn bhd    ( south city plaza )  p3, level 3 parking floor,  ...",Offer,35800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/mycarmotorsports
3645,ListItem,4,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,White,2011 Volkswagen Golf 1.4 TSI Hatchback F/BODYKIT CASH BLACKLIST LOAN KEDAI/BANK,https://www.carlist.my/used-cars/2011-volkswagen-golf-1-4-tsi-hatchback-f-bodykit-cash-blacklist-loan-kedai-bank/9558855,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9558855,['https://img1.icarcdn.com/5588559/thumb-l_used-car-carlist-volkswagen-golf-tsi-hatchback-malaysia_f74993241c817a997a743275637795f4_60531dd3_af05_46f3_aa8f_60fbae217a5d_000005588559_e0faa119_ca60_4b9c_bd2f_1ba2b699e12a.jpeg.webp?smia=xTM'],"Tip top condition    *****blacklist, akpk, ptptn, ccris, ctos, senarai  hitam, ...",Offer,37990,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/mvpauto
3646,ListItem,5,Car,Product,Thing,Volkswagen,Polo,Sedan,Petrol - Unleaded (ULP),5,Grey,"2015 Volkswagen Polo 1.6 Club Edition Sedan * 53,000KM ORIGINAL MILEAGE * ORIGINAL PAINT * UNDER WARRANTY * 1 OWNER * REGISTRATION CARD ATTACHED",https://www.carlist.my/used-cars/2015-volkswagen-polo-1-6-club-edition-sedan-53-000km-original-mileage-original-paint-under-warranty-1-owner-registration-card-attached/9301063,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9301063,['https://img1.icarcdn.com/3601039/thumb-l_used-car-carlist-volkswagen-polo-club-edition-sedan-malaysia_000003601039_894954bd_a56d_445d_a3b2_650fd887c10d.jpg.webp?smia=xTM'],鉁旓笍 2015 volkswagen polo 1.6 club edition sedan  .  .  鉁旓笍 low mileage  .  .  鉁旓笍 ...,Offer,33888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Jalan Puchong,Kuala Lumpur,https://www.carlist.my/dealer/stablemotorsport
3647,ListItem,6,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Blue,2014 VOLKSWAGEN MK7 GOLF R 2.0 R (A) PANORAMIC ROOF LOCAL,https://www.carlist.my/used-cars/2014-volkswagen-mk7-golf-r-2-0-r-a-panoramic-roof-local/9230963,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9230963,['https://img1.icarcdn.com/3690329/thumb-l_used-car-carlist-volkswagen-golf-r-hatchback-malaysia_c9dc99ab1620fa49113ebe9421557a37_f8c512fe_e792_4c66_aa2c_8e27e7efba38_000003690329_7821d67b_1b8d_4ac1_a862_46794319d89a.jpeg.webp?smia=xTM'],~welcome to my car motorsports sdn bhd~    pls kindly contact our sale team for ...,Offer,176800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/mycarautoent
3648,ListItem,7,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Red,Volkswagen Golf 2.0 GTi Hatchback (A)  FULL BOOST 1.3 BAR  1700 RPM  CONSTANT PRESSURE 1.2 BAR  PRESSURE AT REVLIMIT 1.1 BAR,https://www.carlist.my/used-cars/volkswagen-golf-2-0-gti-hatchback-a-full-boost-1-3-bar-1700-rpm-constant-pressure-1-2-bar-pressure-at-revlimit-1-1-bar/9406243,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9406243,['https://img1.icarcdn.com/3426049/thumb-l_used-car-carlist-volkswagen-golf-gti-hatchback-malaysia_c8f9b3f6db5364ca4bd4aafb47904816_34809efa_d1ce_4506_a923_f58538a5404e_000003426049_a364a839_9e92_4df9_9d9a_0f15b613d081.jpeg.webp?smia=xTM'],馃敟馃敟馃敟 xcar world sdn bhd 馃敟馃敟馃敟verified dealer  猸愨瓙猸恮e are awarded platinum bank ...,Offer,49800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/61840974-bfaa-4db4-ac46-35bd6f3b9f8c
3649,ListItem,8,Car,Product,Thing,Volkswagen,Tiguan,SUV,Petrol - Unleaded (ULP),5,White,2017 Volkswagen Tiguan 1.4 280 TSI Comfortline SUV Facelift LikeNEW,https://www.carlist.my/used-cars/2017-volkswagen-tiguan-1-4-280-tsi-comfortline-suv-facelift-likenew/9483220,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9483220,['https://img1.icarcdn.com/0223849/thumb-l_used-car-carlist-volkswagen-tiguan-280-tsi-comfortline-suv-malaysia_c9dc99ab1620fa49113ebe944ea3afa7_5b2e19d9_0787_49f9_82c4_dd425e1863b3_000000223849_b9ed1e12_90c2_4543_b85c_2c9dc5ac6b85.jpg.webp?smia=xTM'],Assalamualaikum dan salam sejahtera. selamat datang ke ml advance auto seller ...,Offer,99800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/harvestcarcity
3650,ListItem,9,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,White,2014 Volkswagen Passat 1.8 TSI MEMORY SEAT 76KKM,https://www.carlist.my/used-cars/2014-volkswagen-passat-1-8-tsi-memory-seat-76kkm/9559795,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9559795,['https://img1.icarcdn.com/5979559/thumb-l_used-car-carlist-volkswagen-passat-tsi-sedan-malaysia_000005979559_d7f2a954_77b2_469c_934f_dbf57a64b003.jpg.webp?smia=xTM'],***do not hesitate pls contact***    pei yee : ****  pei yee : ****  jacky ng : ...,Offer,41800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Ampang,Selangor,https://www.carlist.my/dealer/552fbe40-76c3-4468-9608-a078b83482d6
3651,ListItem,10,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,White,2015 Volkswagen Passat 1.8 TSI,https://www.carlist.my/used-cars/2015-volkswagen-passat-1-8-tsi/8586889,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_8586889,['https://img1.icarcdn.com/9886858/thumb-l_used-car-carlist-volkswagen-passat-tsi-sedan-malaysia_000009886858_8d2a2317_5b93_4deb_8ab6_7ee595b1e6bd.JPG.webp?smia=xTM'],Volkswagen passat 1.8 (a)    year of make :2015  鉁 actual year make  price: rm ...,Offer,44999,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,
3652,ListItem,11,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Red,2012 Volkswagen Golf 1.4 TSI Hatchback SE EDITION SUNROOF,https://www.carlist.my/used-cars/2012-volkswagen-golf-1-4-tsi-hatchback-se-edition-sunroof/8829031,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_8829031,['https://img1.icarcdn.com/1309288/thumb-l_used-car-carlist-volkswagen-golf-tsi-hatchback-malaysia_000001309288_b8c83096_c26a_4c2e_99a2_56f0f2844769.jpg.webp?smia=xTM'],We open monday to sunday  9.30a.m to 6.30p.m    call now for more details  ...,Offer,49800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Ipoh,Perak,https://www.carlist.my/dealer/primamotorent
3653,ListItem,12,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Silver,2012 Volkswagen Passat 1.8 TSI Sedan (A) TURBO 7 SPEED,https://www.carlist.my/used-cars/2012-volkswagen-passat-1-8-tsi-sedan-a-turbo-7-speed/9448220,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9448220,['https://img1.icarcdn.com/0228449/thumb-l_used-car-carlist-volkswagen-passat-tsi-sedan-malaysia_000000228449_5fd5900a_72c9_455d_8ae9_eaad28ad46cd.jpeg.webp?smia=xTM'],Salam sejahtera & salam 1 malaysia    volkswagen passat 1.8 2012 (a) tip top ...,Offer,33800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sungai Besi,Kuala Lumpur,https://www.carlist.my/dealer/countrypyramid
3654,ListItem,13,Car,Product,Thing,Volkswagen,Passat,Sedan,Petrol - Unleaded (ULP),5,Black,2016 Volkswagen Passat 1.8 B8 FACELIFT / FULL SPEC,https://www.carlist.my/used-cars/2016-volkswagen-passat-1-8-b8-facelift-full-spec/9507608,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9507608,['https://img1.icarcdn.com/8067059/thumb-l_used-car-carlist-volkswagen-passat-sedan-malaysia_000008067059_bce6cf01_f731_4b13_9280_0c4888c1c01c.jpg.webp?smia=xTM'],馃帀馃帀june offer馃帀馃帀  馃憠vw passat 1.8 b8 facelift full spec  馃憠original mileage  ...,Offer,85888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/8d07e81b-d113-4cda-93f3-e38a4c867e96
3655,ListItem,14,Car,Product,Thing,Volkswagen,Golf,Hatchback,Petrol - Unleaded (ULP),5,Grey,2012 Volkswagen Golf 1.4 TSI Hatchback ORIGINAL SUNROOF FACELIFT,https://www.carlist.my/used-cars/2012-volkswagen-golf-1-4-tsi-hatchback-original-sunroof-facelift/9559608,https://www.carlist.my/used-cars-for-sale/volkswagen/malaysia?page_number=5&page_size=25#listing_9559608,['https://img1.icarcdn.com/8069559/thumb-l_used-car-carlist-volkswagen-golf-tsi-hatchback-malaysia_000008069559_a8d7f161_f43f_4568_be6a_aa2ce757baf9.jpeg.webp?smia=xTM'],Attention !!! want to buy car馃殫 but you are not sure of the procedure?is it too ...,Offer,47888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/dc417c77-fec5-474d-bd79-2f035ab7a776
